"pos","chr","Treatment","meanSelCoef","pval_max","pval_mean","number","adjustP","sig"
19644521,"2R","Sel",0.1743999,0,0,1059380,0,"<0.05"
20172720,"2R","Sel",0.08976753,0,0,1067851,0,"<0.05"
101953,"3L","Con",0.1932542,0,0,1079454,0,"<0.05"
126666,"3L","Con",0.1704783,0,0,1079535,0,"<0.05"
258904,"3L","Con",0.219162,0,0,1079976,0,"<0.05"
488061,"3L","Con",0.1342762,0,0,1083346,0,"<0.05"
495673,"3L","Con",0.1203078,0,0,1083521,0,"<0.05"
495851,"3L","Con",0.1529809,0,0,1083526,0,"<0.05"
612158,"3L","Con",0.1973908,0,0,1085954,0,"<0.05"
677196,"3L","Con",0.1274887,0,0,1087048,0,"<0.05"
852644,"3L","Con",0.1366568,0,0,1091804,0,"<0.05"
946936,"3L","Con",0.1947056,0,0,1094100,0,"<0.05"
1062313,"3L","Con",0.182235,0,0,1097119,0,"<0.05"
1071491,"3L","Con",0.2248652,0,0,1097384,0,"<0.05"
1071510,"3L","Con",0.180904,0,0,1097385,0,"<0.05"
1071517,"3L","Con",0.1618366,0,0,1097386,0,"<0.05"
1071547,"3L","Con",0.1553218,0,0,1097388,0,"<0.05"
1097157,"3L","Con",0.1551678,0,0,1098087,0,"<0.05"
1165985,"3L","Con",0.1505257,0,0,1099709,0,"<0.05"
1170463,"3L","Con",0.2062538,0,0,1099825,0,"<0.05"
1200388,"3L","Con",0.1837619,0,0,1100686,0,"<0.05"
1209959,"3L","Con",0.2060161,0,0,1100921,0,"<0.05"
1270881,"3L","Con",0.1907387,0,0,1102463,0,"<0.05"
1296593,"3L","Con",0.1690854,0,0,1103357,0,"<0.05"
1309812,"3L","Con",0.2107091,0,0,1103669,0,"<0.05"
1310796,"3L","Con",0.1640958,0,0,1103700,0,"<0.05"
1310805,"3L","Con",0.2042931,0,0,1103701,0,"<0.05"
1310844,"3L","Con",0.1927923,0,0,1103702,0,"<0.05"
1310910,"3L","Con",0.195685,0,0,1103704,0,"<0.05"
1319314,"3L","Con",0.1936619,0,0,1103852,0,"<0.05"
1340131,"3L","Con",0.2121315,0,0,1104525,0,"<0.05"
1342900,"3L","Con",0.2168962,0,0,1104596,0,"<0.05"
1356228,"3L","Con",0.1459435,0,0,1104916,0,"<0.05"
1356239,"3L","Con",0.1346593,0,0,1104917,0,"<0.05"
1420684,"3L","Con",0.186013,0,0,1107235,0,"<0.05"
2030504,"3L","Con",0.1693724,0,0,1123182,0,"<0.05"
2054176,"3L","Con",0.1092669,0,0,1123703,0,"<0.05"
2269604,"3L","Con",0.1410869,0,0,1129105,0,"<0.05"
2272128,"3L","Con",0.1391408,0,0,1129203,0,"<0.05"
2320010,"3L","Con",0.1465087,0,0,1130602,0,"<0.05"
2344264,"3L","Con",0.1483752,0,0,1131416,0,"<0.05"
2348672,"3L","Con",0.1976605,0,0,1131537,0,"<0.05"
2352833,"3L","Con",0.1352436,0,0,1131689,0,"<0.05"
2353160,"3L","Con",0.1488365,0,0,1131697,0,"<0.05"
2353211,"3L","Con",0.1481233,0,0,1131700,0,"<0.05"
2354930,"3L","Con",0.139046,0,0,1131762,0,"<0.05"
2355654,"3L","Con",0.1538293,0,0,1131792,0,"<0.05"
2356220,"3L","Con",0.1406491,0,0,1131822,0,"<0.05"
2399457,"3L","Con",0.1656082,0,0,1133089,0,"<0.05"
2417586,"3L","Con",0.1002797,0,0,1133626,0,"<0.05"
2429650,"3L","Con",0.1532708,0,0,1134073,0,"<0.05"
2536179,"3L","Con",0.1947074,0,0,1136869,0,"<0.05"
2566089,"3L","Con",0.1506956,0,0,1137830,0,"<0.05"
2574994,"3L","Con",0.13824,0,0,1138151,0,"<0.05"
2680165,"3L","Con",0.1657462,0,0,1141283,0,"<0.05"
2738224,"3L","Con",0.1359092,0,0,1143028,0,"<0.05"
2744961,"3L","Con",0.108454,0,0,1143227,0,"<0.05"
2759796,"3L","Con",0.1468278,0,0,1143549,0,"<0.05"
2773846,"3L","Con",0.1453531,0,0,1143859,0,"<0.05"
2779069,"3L","Con",0.1665634,0,0,1143981,0,"<0.05"
2786272,"3L","Con",0.1500958,0,0,1144150,0,"<0.05"
2830003,"3L","Con",0.1812514,0,0,1145295,0,"<0.05"
2837986,"3L","Con",0.1613061,0,0,1145532,0,"<0.05"
2839719,"3L","Con",0.1396985,0,0,1145589,0,"<0.05"
2851110,"3L","Con",0.1398591,0,0,1145884,0,"<0.05"
2855669,"3L","Con",0.1475694,0,0,1146071,0,"<0.05"
2877167,"3L","Con",0.1279028,0,0,1146688,0,"<0.05"
2889442,"3L","Con",0.1361981,0,0,1147147,0,"<0.05"
2924885,"3L","Con",0.1352961,0,0,1148307,0,"<0.05"
2942793,"3L","Con",0.1343783,0,0,1148463,0,"<0.05"
2943937,"3L","Con",0.1921558,0,0,1148484,0,"<0.05"
2952494,"3L","Con",0.1757103,0,0,1148700,0,"<0.05"
3000057,"3L","Con",0.1674029,0,0,1150160,0,"<0.05"
3001262,"3L","Con",0.1471642,0,0,1150215,0,"<0.05"
3029119,"3L","Con",0.09572408,0,0,1151200,0,"<0.05"
3029123,"3L","Con",0.09686732,0,0,1151201,0,"<0.05"
3127903,"3L","Con",0.1581575,0,0,1153588,0,"<0.05"
3232702,"3L","Con",0.1651915,0,0,1155443,0,"<0.05"
4205300,"3L","Con",0.16076,0,0,1182120,0,"<0.05"
4302348,"3L","Con",0.1586134,0,0,1184175,0,"<0.05"
5450724,"3L","Con",0.1232951,0,0,1214454,0,"<0.05"
6107846,"3L","Con",0.1704568,0,0,1231420,0,"<0.05"
6433892,"3L","Con",0.1083717,0,0,1237643,0,"<0.05"
6547791,"3L","Con",0.1375126,0,0,1240630,0,"<0.05"
6592833,"3L","Con",0.1411278,0,0,1241895,0,"<0.05"
6617759,"3L","Con",0.1988816,0,0,1242396,0,"<0.05"
6617766,"3L","Con",0.2007587,0,0,1242397,0,"<0.05"
6694080,"3L","Con",0.1622766,0,0,1243992,0,"<0.05"
6826727,"3L","Con",0.1583239,0,0,1247199,0,"<0.05"
6974283,"3L","Con",0.2127922,0,0,1250653,0,"<0.05"
7392472,"3L","Con",0.1467417,0,0,1261935,0,"<0.05"
7479490,"3L","Con",0.1815343,0,0,1264681,0,"<0.05"
7479504,"3L","Con",0.1796463,0,0,1264682,0,"<0.05"
7479505,"3L","Con",0.1823938,0,0,1264683,0,"<0.05"
7531210,"3L","Con",0.1477287,0,0,1265750,0,"<0.05"
7610827,"3L","Con",0.1898542,0,0,1267439,0,"<0.05"
7610829,"3L","Con",0.1893059,0,0,1267440,0,"<0.05"
7699879,"3L","Con",0.1554073,0,0,1269168,0,"<0.05"
7772847,"3L","Con",0.1802204,0,0,1271403,0,"<0.05"
7935716,"3L","Con",0.126649,0,0,1275991,0,"<0.05"
8033720,"3L","Con",0.1698716,0,0,1278649,0,"<0.05"
8069520,"3L","Con",0.1426796,0,0,1279537,0,"<0.05"
8072402,"3L","Con",0.1722298,0,0,1279603,0,"<0.05"
8075347,"3L","Con",0.1631966,0,0,1279684,0,"<0.05"
8079737,"3L","Con",0.1373636,0,0,1279826,0,"<0.05"
8156936,"3L","Con",0.157383,0,0,1281130,0,"<0.05"
8214293,"3L","Con",0.1596215,0,0,1282197,0,"<0.05"
8214357,"3L","Con",0.1424324,0,0,1282202,0,"<0.05"
8214447,"3L","Con",0.114737,0,0,1282210,0,"<0.05"
8244286,"3L","Con",0.1507137,0,0,1282800,0,"<0.05"
8315006,"3L","Con",0.1759905,0,0,1284159,0,"<0.05"
8315007,"3L","Con",0.1748326,0,0,1284160,0,"<0.05"
8472723,"3L","Con",0.190691,0,0,1287809,0,"<0.05"
8538878,"3L","Con",0.2124826,0,0,1289028,0,"<0.05"
8686996,"3L","Con",0.1827109,0,0,1293393,0,"<0.05"
8725506,"3L","Con",0.1960976,0,0,1294502,0,"<0.05"
8742041,"3L","Con",0.1043661,0,0,1294973,0,"<0.05"
9023629,"3L","Con",0.1205079,0,0,1301910,0,"<0.05"
9029885,"3L","Con",0.1415358,0,0,1302149,0,"<0.05"
9029899,"3L","Con",0.1532306,0,0,1302153,0,"<0.05"
9029909,"3L","Con",0.1464599,0,0,1302154,0,"<0.05"
9029911,"3L","Con",0.1485118,0,0,1302155,0,"<0.05"
9029913,"3L","Con",0.1434955,0,0,1302156,0,"<0.05"
9029922,"3L","Con",0.1485118,0,0,1302157,0,"<0.05"
9029931,"3L","Con",0.1512439,0,0,1302158,0,"<0.05"
9029933,"3L","Con",0.1573041,0,0,1302159,0,"<0.05"
9029936,"3L","Con",0.1541499,0,0,1302160,0,"<0.05"
9051929,"3L","Con",0.1577755,0,0,1302635,0,"<0.05"
9107512,"3L","Con",0.1632412,0,0,1303817,0,"<0.05"
10001530,"3L","Con",0.1260612,0,0,1325784,0,"<0.05"
10040413,"3L","Con",0.1357919,0,0,1326933,0,"<0.05"
10136203,"3L","Con",0.136123,0,0,1329106,0,"<0.05"
10392034,"3L","Con",0.1865214,0,0,1336072,0,"<0.05"
10392082,"3L","Con",0.2130675,0,0,1336077,0,"<0.05"
10422645,"3L","Con",0.127986,0,0,1336834,0,"<0.05"
10503510,"3L","Con",0.2003507,0,0,1339111,0,"<0.05"
10517236,"3L","Con",0.1743396,0,0,1339562,0,"<0.05"
10517270,"3L","Con",0.222176,0,0,1339563,0,"<0.05"
10542977,"3L","Con",0.1651725,0,0,1340328,0,"<0.05"
10555761,"3L","Con",0.1413861,0,0,1340700,0,"<0.05"
10623192,"3L","Con",0.2253252,0,0,1342450,0,"<0.05"
10783025,"3L","Con",0.1240719,0,0,1347022,0,"<0.05"
10783047,"3L","Con",0.1239075,0,0,1347023,0,"<0.05"
10783055,"3L","Con",0.1375557,0,0,1347024,0,"<0.05"
10783059,"3L","Con",0.1277747,0,0,1347025,0,"<0.05"
10795562,"3L","Con",0.1604454,0,0,1347366,0,"<0.05"
10795563,"3L","Con",0.1845135,0,0,1347367,0,"<0.05"
10795566,"3L","Con",0.1595383,0,0,1347368,0,"<0.05"
10860134,"3L","Con",0.212869,0,0,1349284,0,"<0.05"
10860157,"3L","Con",0.212459,0,0,1349288,0,"<0.05"
10904665,"3L","Con",0.1538712,0,0,1350756,0,"<0.05"
10997472,"3L","Con",0.1692512,0,0,1353242,0,"<0.05"
11018315,"3L","Con",0.1061295,0,0,1353719,0,"<0.05"
11045095,"3L","Con",0.1298572,0,0,1354474,0,"<0.05"
11045101,"3L","Con",0.1311904,0,0,1354476,0,"<0.05"
11054600,"3L","Con",0.1288253,0,0,1354824,0,"<0.05"
11057417,"3L","Con",0.1560969,0,0,1354881,0,"<0.05"
11070436,"3L","Con",0.2034936,0,0,1355357,0,"<0.05"
11086454,"3L","Con",0.2001705,0,0,1355580,0,"<0.05"
11123011,"3L","Con",0.1342687,0,0,1356461,0,"<0.05"
11128932,"3L","Con",0.2923605,0,0,1356619,0,"<0.05"
11128936,"3L","Con",0.3097657,0,0,1356620,0,"<0.05"
11132761,"3L","Con",0.1636565,0,0,1356747,0,"<0.05"
11157843,"3L","Con",0.1684808,0,0,1357490,0,"<0.05"
11363505,"3L","Con",0.2001304,0,0,1362656,0,"<0.05"
11364438,"3L","Con",0.1501696,0,0,1362682,0,"<0.05"
11380989,"3L","Con",0.1724495,0,0,1363183,0,"<0.05"
11380993,"3L","Con",0.1722693,0,0,1363184,0,"<0.05"
11380998,"3L","Con",0.1739914,0,0,1363185,0,"<0.05"
11381019,"3L","Con",0.1738357,0,0,1363186,0,"<0.05"
11405475,"3L","Con",0.1690245,0,0,1363828,0,"<0.05"
11429169,"3L","Con",0.09422781,0,0,1364689,0,"<0.05"
11441100,"3L","Con",0.1498516,0,0,1365060,0,"<0.05"
11514871,"3L","Con",0.1516533,0,0,1366425,0,"<0.05"
11620116,"3L","Con",0.1733168,0,0,1368946,0,"<0.05"
11621941,"3L","Con",0.1495152,0,0,1368994,0,"<0.05"
11653929,"3L","Con",0.1095761,0,0,1369923,0,"<0.05"
11653935,"3L","Con",0.1183719,0,0,1369924,0,"<0.05"
11714095,"3L","Con",0.195951,0,0,1371881,0,"<0.05"
11766687,"3L","Con",0.1908194,0,0,1373125,0,"<0.05"
11793669,"3L","Con",0.1419962,0,0,1373780,0,"<0.05"
11795742,"3L","Con",0.128692,0,0,1373856,0,"<0.05"
11868923,"3L","Con",0.1953159,0,0,1375968,0,"<0.05"
11876725,"3L","Con",0.1618379,0,0,1376137,0,"<0.05"
11876727,"3L","Con",0.1618379,0,0,1376138,0,"<0.05"
11921280,"3L","Con",0.1461349,0,0,1377271,0,"<0.05"
12009084,"3L","Con",0.192433,0,0,1378689,0,"<0.05"
12058458,"3L","Con",0.1880497,0,0,1380290,0,"<0.05"
12062627,"3L","Con",0.116252,0,0,1380452,0,"<0.05"
12068147,"3L","Con",0.1077773,0,0,1380652,0,"<0.05"
12107232,"3L","Con",0.1531991,0,0,1382018,0,"<0.05"
12203036,"3L","Con",0.1312261,0,0,1384188,0,"<0.05"
12205559,"3L","Con",0.1455126,0,0,1384212,0,"<0.05"
12205574,"3L","Con",0.2077991,0,0,1384213,0,"<0.05"
12223859,"3L","Con",0.1497079,0,0,1384754,0,"<0.05"
12244781,"3L","Con",0.1451118,0,0,1385284,0,"<0.05"
12292868,"3L","Con",0.2187091,0,0,1386630,0,"<0.05"
12292879,"3L","Con",0.2270195,0,0,1386632,0,"<0.05"
12323377,"3L","Con",0.1955283,0,0,1387652,0,"<0.05"
12341014,"3L","Con",0.1449806,0,0,1388170,0,"<0.05"
12351232,"3L","Con",0.2016086,0,0,1388478,0,"<0.05"
12369432,"3L","Con",0.1415781,0,0,1389009,0,"<0.05"
12369434,"3L","Con",0.2279907,0,0,1389010,0,"<0.05"
12381608,"3L","Con",0.1377316,0,0,1389310,0,"<0.05"
12400193,"3L","Con",0.2037474,0,0,1389822,0,"<0.05"
12405594,"3L","Con",0.1247285,0,0,1389927,0,"<0.05"
12414312,"3L","Con",0.1979406,0,0,1390184,0,"<0.05"
12478382,"3L","Con",0.1657961,0,0,1392035,0,"<0.05"
12490603,"3L","Con",0.1472057,0,0,1392446,0,"<0.05"
12521475,"3L","Con",0.1441101,0,0,1393185,0,"<0.05"
12538718,"3L","Con",0.1870224,0,0,1393736,0,"<0.05"
12655383,"3L","Con",0.1648176,0,0,1397478,0,"<0.05"
12828538,"3L","Con",0.1796552,0,0,1401807,0,"<0.05"
12833427,"3L","Con",0.2036534,0,0,1401936,0,"<0.05"
12839314,"3L","Con",0.1834924,0,0,1402136,0,"<0.05"
12839322,"3L","Con",0.1744308,0,0,1402138,0,"<0.05"
13152442,"3L","Con",0.1194903,0,0,1408953,0,"<0.05"
13588273,"3L","Con",0.1526283,0,0,1417821,0,"<0.05"
13738523,"3L","Con",0.1722177,0,0,1420279,0,"<0.05"
14013332,"3L","Con",0.2081077,0,0,1426004,0,"<0.05"
14023811,"3L","Con",0.1495669,0,0,1426179,0,"<0.05"
14075830,"3L","Con",0.1877413,0,0,1427527,0,"<0.05"
14106745,"3L","Con",0.1787902,0,0,1428690,0,"<0.05"
14106749,"3L","Con",0.207701,0,0,1428691,0,"<0.05"
14106778,"3L","Con",0.1753792,0,0,1428692,0,"<0.05"
14106863,"3L","Con",0.1459257,0,0,1428694,0,"<0.05"
14195884,"3L","Con",0.1332193,0,0,1431151,0,"<0.05"
14274457,"3L","Con",0.1845252,0,0,1433032,0,"<0.05"
14540774,"3L","Con",0.1760366,0,0,1438852,0,"<0.05"
14557022,"3L","Con",0.2002178,0,0,1439224,0,"<0.05"
14599598,"3L","Con",0.1418882,0,0,1440338,0,"<0.05"
14618996,"3L","Con",0.1277566,0,0,1440807,0,"<0.05"
14618998,"3L","Con",0.1295183,0,0,1440808,0,"<0.05"
14619002,"3L","Con",0.1332258,0,0,1440809,0,"<0.05"
14921116,"3L","Con",0.1702969,0,0,1446004,0,"<0.05"
14926582,"3L","Con",0.1653417,0,0,1446136,0,"<0.05"
14926590,"3L","Con",0.1581403,0,0,1446137,0,"<0.05"
14926595,"3L","Con",0.1657109,0,0,1446138,0,"<0.05"
15479554,"3L","Con",0.1953343,0,0,1456789,0,"<0.05"
15721278,"3L","Con",0.0976027,0,0,1461318,0,"<0.05"
15774812,"3L","Con",0.1554878,0,0,1462523,0,"<0.05"
16013296,"3L","Con",0.1630134,0,0,1466580,0,"<0.05"
16013300,"3L","Con",0.1630134,0,0,1466581,0,"<0.05"
16013309,"3L","Con",0.1842912,0,0,1466583,0,"<0.05"
16013316,"3L","Con",0.1815186,0,0,1466584,0,"<0.05"
16114522,"3L","Con",0.1156434,0,0,1468324,0,"<0.05"
16161227,"3L","Con",0.1120883,0,0,1468944,0,"<0.05"
16161277,"3L","Con",0.0940679,0,0,1468945,0,"<0.05"
16215045,"3L","Con",0.1373936,0,0,1470191,0,"<0.05"
16215049,"3L","Con",0.1311117,0,0,1470193,0,"<0.05"
16215055,"3L","Con",0.1350554,0,0,1470194,0,"<0.05"
16299288,"3L","Con",0.148245,0,0,1472077,0,"<0.05"
16360226,"3L","Con",0.1463256,0,0,1473407,0,"<0.05"
16390718,"3L","Con",0.2130699,0,0,1473878,0,"<0.05"
16421416,"3L","Con",0.1675939,0,0,1474299,0,"<0.05"
16424107,"3L","Con",0.2191804,0,0,1474325,0,"<0.05"
16443061,"3L","Con",0.159561,0,0,1474668,0,"<0.05"
16443352,"3L","Con",0.1896924,0,0,1474684,0,"<0.05"
16491257,"3L","Con",0.1456,0,0,1475722,0,"<0.05"
16558699,"3L","Con",0.1251587,0,0,1477298,0,"<0.05"
16752826,"3L","Con",0.1147591,0,0,1480473,0,"<0.05"
16752831,"3L","Con",0.1116633,0,0,1480474,0,"<0.05"
16819201,"3L","Con",0.173534,0,0,1481794,0,"<0.05"
16885971,"3L","Con",0.1746187,0,0,1483177,0,"<0.05"
17107563,"3L","Con",0.08753475,0,0,1486803,0,"<0.05"
17156442,"3L","Con",0.1125134,0,0,1487565,0,"<0.05"
17218976,"3L","Con",0.09196709,0,0,1488765,0,"<0.05"
17303698,"3L","Con",0.206747,0,0,1490203,0,"<0.05"
17306694,"3L","Con",0.2000048,0,0,1490243,0,"<0.05"
17797843,"3L","Con",0.0949252,0,0,1497420,0,"<0.05"
18106410,"3L","Con",0.1314074,0,0,1502721,0,"<0.05"
18173267,"3L","Con",0.09486575,0,0,1504711,0,"<0.05"
18447100,"3L","Con",0.1808147,0,0,1512388,0,"<0.05"
19050019,"3L","Con",0.1191532,0,0,1522814,0,"<0.05"
19259840,"3L","Con",0.1065481,0,0,1525845,0,"<0.05"
20748283,"3L","Con",0.1963019,0,0,1539293,0,"<0.05"
21063235,"3L","Con",0.1769306,0,0,1542095,0,"<0.05"
21281526,"3L","Con",0.1153189,0,0,1544006,0,"<0.05"
22023820,"3L","Con",0.08920295,0,0,1550194,0,"<0.05"
22109731,"3L","Con",0.218448,0,0,1550797,0,"<0.05"
23455726,"3L","Con",0.1830563,0,0,1561323,0,"<0.05"
24382740,"3L","Con",0.1674934,0,0,1568029,0,"<0.05"
20201,"3L","Sel",0.1726542,0,0,1079007,0,"<0.05"
21443,"3L","Sel",0.1767535,0,0,1079020,0,"<0.05"
21459,"3L","Sel",0.1718679,0,0,1079021,0,"<0.05"
21580,"3L","Sel",0.1946112,0,0,1079022,0,"<0.05"
324021,"3L","Sel",0.1053395,0,0,1080439,0,"<0.05"
328666,"3L","Sel",0.1176306,0,0,1080487,0,"<0.05"
515843,"3L","Sel",0.1459257,0,0,1084017,0,"<0.05"
767627,"3L","Sel",0.1151397,0,0,1089270,0,"<0.05"
834829,"3L","Sel",0.1142237,0,0,1091086,0,"<0.05"
879161,"3L","Sel",0.1411745,0,0,1092452,0,"<0.05"
913747,"3L","Sel",0.1332887,0,0,1093529,0,"<0.05"
913752,"3L","Sel",0.1232338,0,0,1093530,0,"<0.05"
915254,"3L","Sel",0.2062219,0,0,1093572,0,"<0.05"
916505,"3L","Sel",0.1973065,0,0,1093606,0,"<0.05"
919870,"3L","Sel",0.2004237,0,0,1093700,0,"<0.05"
974160,"3L","Sel",0.205047,0,0,1094854,0,"<0.05"
1001252,"3L","Sel",0.1971144,0,0,1095485,0,"<0.05"
1009351,"3L","Sel",0.1156817,0,0,1095753,0,"<0.05"
1009481,"3L","Sel",0.1678753,0,0,1095755,0,"<0.05"
1022648,"3L","Sel",0.2136771,0,0,1096135,0,"<0.05"
1060856,"3L","Sel",0.1835544,0,0,1097073,0,"<0.05"
1061238,"3L","Sel",0.1634935,0,0,1097093,0,"<0.05"
1068974,"3L","Sel",0.1542604,0,0,1097310,0,"<0.05"
1086877,"3L","Sel",0.1041271,0,0,1097850,0,"<0.05"
1233269,"3L","Sel",0.08829612,0,0,1101321,0,"<0.05"
1296410,"3L","Sel",0.1836998,0,0,1103355,0,"<0.05"
1296593,"3L","Sel",0.1270041,0,0,1103357,0,"<0.05"
1319314,"3L","Sel",0.1262179,0,0,1103852,0,"<0.05"
1354974,"3L","Sel",0.1123865,0,0,1104861,0,"<0.05"
1396624,"3L","Sel",0.09402996,0,0,1106396,0,"<0.05"
1406442,"3L","Sel",0.1441054,0,0,1106707,0,"<0.05"
1465914,"3L","Sel",0.1160094,0,0,1108485,0,"<0.05"
1487399,"3L","Sel",0.1199847,0,0,1109062,0,"<0.05"
1487906,"3L","Sel",0.1193669,0,0,1109075,0,"<0.05"
1519413,"3L","Sel",0.1296265,0,0,1109620,0,"<0.05"
1554613,"3L","Sel",0.1263436,0,0,1110478,0,"<0.05"
1638896,"3L","Sel",0.09912924,0,0,1112965,0,"<0.05"
1639120,"3L","Sel",0.189201,0,0,1112972,0,"<0.05"
1649962,"3L","Sel",0.1684978,0,0,1113262,0,"<0.05"
1653592,"3L","Sel",0.1525803,0,0,1113337,0,"<0.05"
1654567,"3L","Sel",0.1070797,0,0,1113367,0,"<0.05"
1654585,"3L","Sel",0.1060427,0,0,1113368,0,"<0.05"
1660508,"3L","Sel",0.1025366,0,0,1113491,0,"<0.05"
1669817,"3L","Sel",0.1587794,0,0,1113727,0,"<0.05"
1669830,"3L","Sel",0.1508865,0,0,1113728,0,"<0.05"
1669834,"3L","Sel",0.1519516,0,0,1113729,0,"<0.05"
1759049,"3L","Sel",0.1744435,0,0,1116297,0,"<0.05"
1768629,"3L","Sel",0.1165468,0,0,1116412,0,"<0.05"
1801827,"3L","Sel",0.1318698,0,0,1116875,0,"<0.05"
1826117,"3L","Sel",0.1076421,0,0,1117382,0,"<0.05"
1888337,"3L","Sel",0.1496299,0,0,1119271,0,"<0.05"
1901147,"3L","Sel",0.1785437,0,0,1119578,0,"<0.05"
2106778,"3L","Sel",0.2186985,0,0,1124672,0,"<0.05"
2107006,"3L","Sel",0.2255381,0,0,1124684,0,"<0.05"
2144574,"3L","Sel",0.1252608,0,0,1125716,0,"<0.05"
2216969,"3L","Sel",0.1371638,0,0,1128042,0,"<0.05"
2253019,"3L","Sel",0.1408473,0,0,1128663,0,"<0.05"
2270674,"3L","Sel",0.1235788,0,0,1129129,0,"<0.05"
2510307,"3L","Sel",0.1482155,0,0,1136142,0,"<0.05"
2545999,"3L","Sel",0.2091989,0,0,1137247,0,"<0.05"
2659234,"3L","Sel",0.1972918,0,0,1140709,0,"<0.05"
2667902,"3L","Sel",0.1755409,0,0,1140941,0,"<0.05"
2673748,"3L","Sel",0.1829076,0,0,1141070,0,"<0.05"
2683247,"3L","Sel",0.2098074,0,0,1141389,0,"<0.05"
2742225,"3L","Sel",0.1131487,0,0,1143149,0,"<0.05"
2767882,"3L","Sel",0.1458889,0,0,1143718,0,"<0.05"
2770025,"3L","Sel",0.2097023,0,0,1143749,0,"<0.05"
2770258,"3L","Sel",0.1801672,0,0,1143755,0,"<0.05"
2774671,"3L","Sel",0.1451218,0,0,1143880,0,"<0.05"
2774827,"3L","Sel",0.2089006,0,0,1143882,0,"<0.05"
2774848,"3L","Sel",0.1962291,0,0,1143883,0,"<0.05"
2775724,"3L","Sel",0.2042771,0,0,1143902,0,"<0.05"
2778116,"3L","Sel",0.2400536,0,0,1143955,0,"<0.05"
2797131,"3L","Sel",0.2339899,0,0,1144379,0,"<0.05"
2836660,"3L","Sel",0.2062136,0,0,1145486,0,"<0.05"
2836891,"3L","Sel",0.2067483,0,0,1145497,0,"<0.05"
2849737,"3L","Sel",0.1222804,0,0,1145840,0,"<0.05"
2885946,"3L","Sel",0.2396989,0,0,1147008,0,"<0.05"
2893011,"3L","Sel",0.1952384,0,0,1147264,0,"<0.05"
2893213,"3L","Sel",0.2067535,0,0,1147279,0,"<0.05"
2893706,"3L","Sel",0.2020282,0,0,1147292,0,"<0.05"
2894418,"3L","Sel",0.1809717,0,0,1147341,0,"<0.05"
2894738,"3L","Sel",0.2184674,0,0,1147361,0,"<0.05"
2896547,"3L","Sel",0.1926401,0,0,1147408,0,"<0.05"
2897684,"3L","Sel",0.1873774,0,0,1147444,0,"<0.05"
2897786,"3L","Sel",0.2489443,0,0,1147446,0,"<0.05"
2898438,"3L","Sel",0.1777944,0,0,1147465,0,"<0.05"
2898961,"3L","Sel",0.2029147,0,0,1147481,0,"<0.05"
2998094,"3L","Sel",0.2042787,0,0,1150068,0,"<0.05"
2999735,"3L","Sel",0.1698627,0,0,1150140,0,"<0.05"
2999781,"3L","Sel",0.1181275,0,0,1150145,0,"<0.05"
3005479,"3L","Sel",0.09554814,0,0,1150382,0,"<0.05"
3074008,"3L","Sel",0.2025034,0,0,1152156,0,"<0.05"
3074100,"3L","Sel",0.2036532,0,0,1152160,0,"<0.05"
3074590,"3L","Sel",0.2175311,0,0,1152172,0,"<0.05"
3122150,"3L","Sel",0.2287875,0,0,1153393,0,"<0.05"
3262495,"3L","Sel",0.2235982,0,0,1156161,0,"<0.05"
3332630,"3L","Sel",0.183393,0,0,1158201,0,"<0.05"
3332642,"3L","Sel",0.1603203,0,0,1158202,0,"<0.05"
3332661,"3L","Sel",0.1881662,0,0,1158203,0,"<0.05"
3332678,"3L","Sel",0.1890741,0,0,1158204,0,"<0.05"
3332711,"3L","Sel",0.1527758,0,0,1158205,0,"<0.05"
3341646,"3L","Sel",0.1709137,0,0,1158388,0,"<0.05"
3399391,"3L","Sel",0.1646604,0,0,1159531,0,"<0.05"
3399399,"3L","Sel",0.1715821,0,0,1159532,0,"<0.05"
3399513,"3L","Sel",0.1537281,0,0,1159544,0,"<0.05"
3411520,"3L","Sel",0.1444972,0,0,1159739,0,"<0.05"
3411816,"3L","Sel",0.2184024,0,0,1159748,0,"<0.05"
3411819,"3L","Sel",0.2212437,0,0,1159749,0,"<0.05"
3431783,"3L","Sel",0.223729,0,0,1160207,0,"<0.05"
3431784,"3L","Sel",0.2197754,0,0,1160208,0,"<0.05"
3431876,"3L","Sel",0.2391535,0,0,1160214,0,"<0.05"
3456802,"3L","Sel",0.2260902,0,0,1160869,0,"<0.05"
3477186,"3L","Sel",0.1466083,0,0,1161211,0,"<0.05"
3477363,"3L","Sel",0.1507092,0,0,1161215,0,"<0.05"
3477372,"3L","Sel",0.1490665,0,0,1161216,0,"<0.05"
3495002,"3L","Sel",0.2229854,0,0,1161726,0,"<0.05"
3505773,"3L","Sel",0.2303041,0,0,1162050,0,"<0.05"
3531548,"3L","Sel",0.1938976,0,0,1162842,0,"<0.05"
3533531,"3L","Sel",0.2256638,0,0,1162920,0,"<0.05"
3533683,"3L","Sel",0.2073346,0,0,1162929,0,"<0.05"
3548125,"3L","Sel",0.1869845,0,0,1163388,0,"<0.05"
3566970,"3L","Sel",0.2048463,0,0,1164021,0,"<0.05"
3575785,"3L","Sel",0.2038472,0,0,1164313,0,"<0.05"
3599128,"3L","Sel",0.2099589,0,0,1165178,0,"<0.05"
3632969,"3L","Sel",0.1980238,0,0,1166108,0,"<0.05"
