"position","chr","Effects","mean_p","max_p","number","adjustP","logAdjustP"
16168210,"2L","TreatmentSel:Generation",4.46617166357623e-09,1.18283128134701e-08,982067,0.0377203949356536,1.42342376881177
16168471,"2L","TreatmentSel:Generation",5.45702642485148e-09,1.07704770962552e-08,982077,0.0343469652961411,1.46411162871686
16180836,"2L","TreatmentSel:Generation",3.784886587431e-09,9.20377929506807e-09,982522,0.0293507785417377,1.5323803744199
16203048,"2L","TreatmentSel:Generation",5.40973004611809e-09,9.6001753496233e-09,983316,0.0306148823885459,1.51406740462948
16203441,"2L","TreatmentSel:Generation",1.93925370737561e-09,5.70732735513059e-09,983332,0.0182006212768926,1.73991378715113
16298805,"2L","TreatmentSel:Generation",3.28136109000108e-11,8.74229904188015e-11,986123,0.000278791217061635,3.55472091221589
16349163,"2L","TreatmentSel:Generation",6.55933622336724e-09,1.34751238671539e-08,987581,0.0429720622113628,1.36681380420474
16349171,"2L","TreatmentSel:Generation",4.69507211106228e-09,1.18841151890485e-08,987583,0.0378983482649542,1.42137971760575
16351604,"2L","TreatmentSel:Generation",1.12796891389662e-09,2.79363522913577e-09,987614,0.00890888039663214,2.05017687150933
16351786,"2L","TreatmentSel:Generation",7.09037541899133e-12,1.15846281250097e-11,987616,3.69432864136309e-05,4.43246447305876
16351853,"2L","TreatmentSel:Generation",2.71048358914447e-10,4.57203909734045e-10,987617,0.00145801961051059,2.83623663467424
16353412,"2L","TreatmentSel:Generation",1.48078580787416e-12,2.95363035443147e-12,987639,9.41910357123912e-06,5.02599042763063
16353739,"2L","TreatmentSel:Generation",1.52313476815159e-09,3.48805616825896e-09,987647,0.0111233832161285,1.95376310046756
16354059,"2L","TreatmentSel:Generation",2.19288623107377e-09,5.80958905548424e-09,987653,0.0185267330212268,1.73220115682485
16354194,"2L","TreatmentSel:Generation",3.91484773861091e-09,1.12534683029905e-08,987655,0.0358872203904903,1.44506017821791
16365177,"2L","TreatmentSel:Generation",5.68497689162468e-10,9.18620394625774e-10,988129,0.00292947308949844,2.53321048712088
16365179,"2L","TreatmentSel:Generation",2.51218538833206e-09,6.94843705423013e-09,988130,0.0221585101784435,1.65445944263637
16373519,"2L","TreatmentSel:Generation",5.38514550310773e-09,1.50300913637231e-08,988552,0.0479308411181821,1.31938494969004
16583146,"2L","TreatmentSel:Generation",2.48307646688481e-10,4.39538078703984e-10,996761,0.00140168341668238,2.85335006476699
16583199,"2L","TreatmentSel:Generation",1.3706879269038e-09,3.38774830240155e-09,996764,0.0108035022343721,1.96643543391124
16583209,"2L","TreatmentSel:Generation",3.50471704779127e-09,7.73009156503909e-09,996765,0.0246512001601771,1.60816193195454
16595197,"2L","TreatmentSel:Generation",8.81897421313747e-09,1.56463901612637e-08,997289,0.0498962130531486,1.30193241454757
16604275,"2L","TreatmentSel:Generation",2.90279538053167e-09,8.70687681869261e-09,997608,0.0277661605197962,1.5564841699562
16604277,"2L","TreatmentSel:Generation",3.12895361130789e-10,9.37056254155432e-10,997610,0.00298826489805164,2.5245809066348
16604278,"2L","TreatmentSel:Generation",1.95329005070727e-09,5.85838151290534e-09,997611,0.018682331777603,1.72856891959703
16604279,"2L","TreatmentSel:Generation",3.12349078285747e-09,9.36885158509746e-09,997612,0.0298771927540631,1.52466021102981
16604280,"2L","TreatmentSel:Generation",3.81703847825738e-09,1.14490768844708e-08,997613,0.0365110145919623,1.43757609842337
16604281,"2L","TreatmentSel:Generation",5.10415762411563e-09,1.53104750155842e-08,997614,0.0488249823408979,1.31135790511644
16604282,"2L","TreatmentSel:Generation",5.30713083894041e-10,1.58993065447055e-09,997615,0.00507027613766135,2.2949683874523
16604283,"2L","TreatmentSel:Generation",4.88141007830638e-10,1.46232764288747e-09,997616,0.004663351154547,2.33130188054807
16604307,"2L","TreatmentSel:Generation",1.35640804936046e-09,4.06879764154905e-09,997618,0.0129753631285188,1.88688047914385
16612461,"2L","TreatmentSel:Generation",2.59338439545103e-10,6.47268016958924e-10,997902,0.00206413252793787,2.68526242220743
16612505,"2L","TreatmentSel:Generation",2.02650316834855e-10,5.90880663593979e-10,997903,0.00188431370915589,2.7248467921941
16612514,"2L","TreatmentSel:Generation",8.24014701700002e-11,2.29129757081358e-10,997904,0.000730692962294394,3.13626507556354
16612573,"2L","TreatmentSel:Generation",2.68263563113193e-09,5.35232559655929e-09,997905,0.0170685235088228,1.76780404535888
16619964,"2L","TreatmentSel:Generation",8.57554181675395e-10,1.5437685900573e-09,998183,0.00492306568354401,2.30776436983147
16634046,"2L","TreatmentSel:Generation",1.35927560786357e-14,3.92979200915118e-14,998646,1.2532075278847e-07,6.90197700502161
16634084,"2L","TreatmentSel:Generation",1.89674880299261e-12,3.5992991873273e-12,998650,1.14781363139933e-05,4.94012862189055
16634085,"2L","TreatmentSel:Generation",1.45314313991479e-12,2.6089605305107e-12,998651,8.31995426011438e-06,5.07987906128554
16634089,"2L","TreatmentSel:Generation",1.03547388577794e-11,2.9347084937562e-11,998652,9.35876190892057e-05,4.02878160122865
16634302,"2L","TreatmentSel:Generation",1.14019980099153e-09,3.41963932426041e-09,998682,0.0109052024479519,1.9623662676174
16635419,"2L","TreatmentSel:Generation",3.37773751208496e-09,9.38969162109025e-09,998741,0.0299436514621238,1.52369524096167
16635510,"2L","TreatmentSel:Generation",3.20797311065403e-09,5.86268086692612e-09,998743,0.0186960423831805,1.72825031608649
16635511,"2L","TreatmentSel:Generation",1.95771150847837e-09,4.74341766461894e-09,998744,0.0151267209851285,1.8202552036622
16637241,"2L","TreatmentSel:Generation",1.0777047579885e-09,2.89975712030913e-09,998802,0.00924730225860885,2.03398494672932
16638847,"2L","TreatmentSel:Generation",2.29396789770425e-12,4.73447042688835e-12,998870,1.50981883155835e-05,4.82107516209417
16640785,"2L","TreatmentSel:Generation",1.17710238243038e-09,2.82783773417146e-09,998932,0.00901795191157091,2.04489208490826
16640895,"2L","TreatmentSel:Generation",6.18213521621472e-10,9.84072590829363e-10,998935,0.00313819961957411,2.50331943457885
16641993,"2L","TreatmentSel:Generation",7.08820053497318e-11,1.3087356114932e-10,998959,0.000417354739516692,3.37949465024886
16644741,"2L","TreatmentSel:Generation",2.4631269655529e-09,5.86018116845997e-09,999044,0.0186880708647695,1.72843552772908
16644803,"2L","TreatmentSel:Generation",7.14265139803577e-10,1.04902663887992e-09,999045,0.00334533755917495,2.4755600534745
16644805,"2L","TreatmentSel:Generation",1.17688666233421e-09,2.76039615748116e-09,999046,0.00880288126303816,2.0553751560507
16648132,"2L","TreatmentSel:Generation",5.72193134153748e-10,1.09093299153878e-09,999171,0.00347897658255324,2.45854849453558
16650643,"2L","TreatmentSel:Generation",2.49627856019314e-09,3.81731312007963e-09,999239,0.012173381001429,1.91458878525907
16656501,"2L","TreatmentSel:Generation",7.15456581981634e-12,1.87653130386023e-11,999427,5.98424331575984e-05,4.2229907566303
16670177,"2L","TreatmentSel:Generation",6.70379860887229e-10,1.48219874997517e-09,999752,0.00472671995608082,2.32544012757472
16680958,"2L","TreatmentSel:Generation",9.85278199573622e-13,2.73541750793331e-12,1000013,8.72322454945926e-06,5.05932294796027
16681405,"2L","TreatmentSel:Generation",4.25268786760672e-12,8.58109643509535e-12,1000018,2.73650478827476e-05,4.56280378760206
16693046,"2L","TreatmentSel:Generation",5.69437242064377e-10,1.13455016762292e-09,1000271,0.00361807140814815,2.44152286592876
16693699,"2L","TreatmentSel:Generation",3.01871890048765e-11,6.67978597784295e-11,1000279,0.000213017840450533,3.6715840224544
16697570,"2L","TreatmentSel:Generation",2.157441072547e-11,6.47211820075222e-11,1000461,0.000206395331652532,3.68530013001224
16697627,"2L","TreatmentSel:Generation",2.46451919084145e-09,7.38775049403348e-09,1000463,0.0235594772234688,1.62783435062015
16697843,"2L","TreatmentSel:Generation",2.04807689326345e-14,6.14260939603102e-14,1000465,1.95887322230678e-07,6.70799367050565
16701831,"2L","TreatmentSel:Generation",3.91938357264232e-10,7.37984657381938e-10,1000572,0.00235342716851374,2.62829923725626
16708545,"2L","TreatmentSel:Generation",1.52248822186123e-10,4.56481733942726e-10,1000836,0.00145571659768948,2.83692316625897
16716448,"2L","TreatmentSel:Generation",2.60899929428451e-09,4.63159613389302e-09,1001186,0.0147701230182158,1.83061588749714
16909075,"2L","TreatmentSel:Generation",4.15356283888444e-09,1.01053794170877e-08,1005955,0.0322259741180573,1.49179394603963
16909123,"2L","TreatmentSel:Generation",1.81867092130887e-10,4.18068968318568e-10,1005957,0.00133321859541617,2.87509863753303
16912819,"2L","TreatmentSel:Generation",5.71168465598312e-09,1.19519395044956e-08,1006028,0.0381146394643204,1.41890818397205
17169256,"2L","TreatmentSel:Generation",4.42540293099462e-09,8.848670928698e-09,1012345,0.0282183408022505,1.54946852572027
17463295,"2L","TreatmentSel:Generation",3.06813268330515e-09,6.63194481329439e-09,1020969,0.0211492189540373,1.67470566659698
17606113,"2L","TreatmentSel:Generation",1.75705048268479e-09,4.64390321824454e-09,1025338,0.0148093702117561,1.82946341003887
17606408,"2L","TreatmentSel:Generation",5.48239110115708e-10,1.63358486929555e-09,1025356,0.00520948907950456,2.28320486803108
17606472,"2L","TreatmentSel:Generation",2.1581452231412e-10,6.22956343885225e-10,1025358,0.00198660279699923,2.70188895740729
17606502,"2L","TreatmentSel:Generation",4.83442132016136e-10,1.34460265487264e-09,1025361,0.00428792710956761,2.36775260582033
17606608,"2L","TreatmentSel:Generation",8.49637891456349e-10,1.28392365253393e-09,1025366,0.00409442225654148,2.38780737070394
17643306,"2L","TreatmentSel:Generation",8.32101086559607e-09,1.27045981009379e-08,1026463,0.0405148617071062,1.39238563916939
17645042,"2L","TreatmentSel:Generation",8.44359910327951e-11,2.52995408944135e-10,1026496,0.000806800335159575,3.09323393004539
17686129,"2L","TreatmentSel:Generation",2.92315387371851e-09,6.38295160605934e-09,1027679,0.0203551816081104,1.69132501850942
17699410,"2L","TreatmentSel:Generation",5.47644548806816e-10,1.64293127468185e-09,1027964,0.00523929469151022,2.28072717336015
17751727,"2L","TreatmentSel:Generation",4.6878709234185e-11,1.05367887158199e-10,1029405,0.000336017349204399,3.47363829859463
17752349,"2L","TreatmentSel:Generation",1.24144722464896e-09,3.49645054173807e-09,1029416,0.0111501528059984,1.95271918083581
17753076,"2L","TreatmentSel:Generation",7.30667765214079e-10,2.19199819825808e-09,1029450,0.00699026471825943,2.15550637740132
17753079,"2L","TreatmentSel:Generation",7.7694224855911e-10,2.33081996402617e-09,1029451,0.00743296621871974,2.12883784097035
17753438,"2L","TreatmentSel:Generation",1.57875743526562e-09,4.7351330229161e-09,1029474,0.0151003013290153,1.82101438620201
17754254,"2L","TreatmentSel:Generation",4.6519434319063e-11,1.39473529847725e-10,1029498,0.000444779970896156,3.35185477791235
17755311,"2L","TreatmentSel:Generation",4.21113090984841e-10,1.25552616904277e-09,1029521,0.00400386290886804,2.3975208010582
17755318,"2L","TreatmentSel:Generation",1.77846365232048e-10,5.20539055121395e-10,1029523,0.00165999488246969,2.77989325082657
17755378,"2L","TreatmentSel:Generation",1.04124544478203e-10,2.88192316834518e-10,1029524,0.000919042992846743,3.03666417183547
17755439,"2L","TreatmentSel:Generation",2.38137685486369e-10,4.40485797579262e-10,1029526,0.00140470568459389,2.85241466006233
17755722,"2L","TreatmentSel:Generation",1.69178528326071e-10,4.65066530678022e-10,1029533,0.00148309344579997,2.82883148436154
17755851,"2L","TreatmentSel:Generation",9.9888669297402e-13,2.92207029182687e-12,1029537,9.31845878407355e-06,5.03065591135007
17755884,"2L","TreatmentSel:Generation",1.45397078011888e-11,3.51819418023904e-11,1029538,0.000112194930952289,3.9500267643738
17756005,"2L","TreatmentSel:Generation",4.56289676724457e-09,1.27788984968185e-08,1029545,0.0407518050751662,1.38985314970138
17764876,"2L","TreatmentSel:Generation",1.82147480346468e-09,4.01085588378663e-09,1029873,0.0127905873265485,1.89310951284561
17765592,"2L","TreatmentSel:Generation",2.87458613547201e-09,8.56777101321019e-09,1029912,0.0273225532189592,1.56347871944534
17766721,"2L","TreatmentSel:Generation",6.48722907100577e-09,1.20557682244341e-08,1029953,0.0384457484215746,1.41515168028755
17766725,"2L","TreatmentSel:Generation",5.86414257707424e-09,1.56001229147583e-08,1029954,0.0497486671741809,1.30321855002685
17787694,"2L","TreatmentSel:Generation",4.37389410765025e-10,1.24116401432072e-09,1030632,0.00395806211235666,2.40251739485875
17788006,"2L","TreatmentSel:Generation",3.49250158508335e-11,1.04452854636852e-10,1030640,0.000333099317814084,3.47742625674107
17788012,"2L","TreatmentSel:Generation",3.3318247517115e-12,9.60997901160749e-12,1030641,3.06461461881842e-05,4.51362413107824
17788018,"2L","TreatmentSel:Generation",1.29945762886311e-09,2.76894841146449e-09,1030642,0.00883015433257297,2.05403170579966
17788056,"2L","TreatmentSel:Generation",1.45596682971001e-09,4.22953371714464e-09,1030644,0.0134879491877045,1.87005407880631
17795325,"2L","TreatmentSel:Generation",1.13816204887936e-10,3.40553170908307e-10,1030891,0.00108602133760122,2.96416164186372
17795656,"2L","TreatmentSel:Generation",3.65267853690637e-09,9.96667018169779e-09,1030897,0.0317836314760728,1.49779648346855
17795901,"2L","TreatmentSel:Generation",6.91821496676693e-09,1.0978790666804e-08,1030899,0.0350112756061126,1.45579206579585
17796137,"2L","TreatmentSel:Generation",9.08092311211244e-10,2.72299122336066e-09,1030910,0.00868359722736736,2.06130032869856
17796167,"2L","TreatmentSel:Generation",1.14646781700137e-10,3.32640325204498e-10,1030911,0.00106078733595454,2.97437167366582
17796196,"2L","TreatmentSel:Generation",9.50401593652627e-12,2.4571105322516e-11,1030912,7.83570583046609e-05,4.10592187673593
17796225,"2L","TreatmentSel:Generation",9.61050352133938e-11,2.84825518320639e-10,1030914,0.000908306299320371,3.04176767386558
17796255,"2L","TreatmentSel:Generation",2.84787466220896e-10,8.53888039579392e-10,1030917,0.00272304212711436,2.56494563980885
17796256,"2L","TreatmentSel:Generation",2.83183833337899e-10,8.49216900584407e-10,1030918,0.00270814590222847,2.56732794160218
17796262,"2L","TreatmentSel:Generation",5.57237793242819e-10,1.67160081087768e-09,1030919,0.00533072161308243,2.27321399709594
17810770,"2L","TreatmentSel:Generation",1.05734659713697e-10,2.15201362527483e-10,1031339,0.000686275423489243,3.16350155354138
17810776,"2L","TreatmentSel:Generation",3.7916712780766e-09,1.08871830361401e-08,1031340,0.0347191396047865,1.45943104586661
17812342,"2L","TreatmentSel:Generation",1.07232592254308e-09,3.12573552388461e-09,1031370,0.00996794557978383,2.00139434171862
17813438,"2L","TreatmentSel:Generation",5.20497192774894e-10,8.68192044674456e-10,1031405,0.00276865748493048,2.55773076820007
17815468,"2L","TreatmentSel:Generation",4.02191805068211e-09,7.84507276268174e-09,1031486,0.02501787427961,1.60174959423713
17816644,"2L","TreatmentSel:Generation",2.08063021766479e-09,3.2464183531277e-09,1031511,0.0103528021567774,1.98494208532632
17817170,"2L","TreatmentSel:Generation",2.78641718485932e-09,6.36511185110958e-09,1031515,0.0202982907722936,1.6925405305308
17817233,"2L","TreatmentSel:Generation",3.18294383817535e-10,5.11488687236267e-10,1031518,0.00163113333168696,2.78751053751938
17817239,"2L","TreatmentSel:Generation",4.4006441644923e-09,1.30101227848058e-08,1031519,0.0414891774797634,1.38206517494545
17817269,"2L","TreatmentSel:Generation",1.24263147740002e-10,3.72138107268482e-10,1031520,0.00118674544697433,2.92564242580528
17818588,"2L","TreatmentSel:Generation",1.13276123149244e-09,3.39414562318052e-09,1031556,0.0108239032391577,1.96561609879104
17818939,"2L","TreatmentSel:Generation",4.04871224503143e-09,7.31564695090598e-09,1031573,0.0233295396012636,1.63209383174219
17818960,"2L","TreatmentSel:Generation",4.35106568213539e-09,7.14796396798013e-09,1031575,0.0227947999101769,1.64216421562642
17866264,"2L","TreatmentSel:Generation",3.87314424208891e-09,1.13693290654415e-08,1032756,0.0362566994350604,1.44061173367633
17924049,"2L","TreatmentSel:Generation",4.17903770818122e-10,1.25331956043144e-09,1034403,0.00399682605165938,2.39828475252758
17924309,"2L","TreatmentSel:Generation",3.33538521075689e-11,9.04512207795618e-11,1034410,0.000288448219456256,3.53993213752646
17924365,"2L","TreatmentSel:Generation",1.27837841805363e-11,3.82110968500066e-11,1034412,0.000121854882165896,3.91415706594391
17927172,"2L","TreatmentSel:Generation",1.86797573341934e-10,4.62715401851358e-10,1034489,0.00147559571478077,2.83103261466085
17933005,"2L","TreatmentSel:Generation",6.65209953439016e-12,1.99434712731581e-11,1034588,6.3599570342331e-05,4.1965458182916
17933190,"2L","TreatmentSel:Generation",1.23951056287769e-10,3.15090069403355e-10,1034592,0.00100481971060674,2.99791185437541
17934229,"2L","TreatmentSel:Generation",3.27976460704816e-09,9.7759170321235e-09,1034626,0.0311753212081056,1.50618906316813
17943465,"2L","TreatmentSel:Generation",2.59365809583437e-09,6.22888496463011e-09,1034874,0.0198638643211257,1.70193625986447
17943558,"2L","TreatmentSel:Generation",4.21315074171487e-09,8.160422049244e-09,1034875,0.0260235206316627,1.58463394960866
17945725,"2L","TreatmentSel:Generation",4.48979040850256e-10,6.98878444017563e-10,1034957,0.00222871776694446,2.65194492479893
17945733,"2L","TreatmentSel:Generation",2.22123875552059e-09,5.16604391231887e-09,1034958,0.0164744727080336,1.78318847680412
17945910,"2L","TreatmentSel:Generation",7.19594188980473e-11,2.15802389960844e-10,1034962,0.000688192095166012,3.16229032015667
17946060,"2L","TreatmentSel:Generation",2.02808644674e-12,5.93326192920457e-12,1034965,1.89211248261379e-05,4.72305304915705
17946531,"2L","TreatmentSel:Generation",6.10948835840007e-10,1.06847506684919e-09,1034971,0.00340735844038153,2.467582177999
17948653,"2L","TreatmentSel:Generation",2.2822823486561e-10,6.84684603963394e-10,1035022,0.00218345372456243,2.66085600794697
17948859,"2L","TreatmentSel:Generation",1.18424627631457e-09,2.94160141302475e-09,1035038,0.00938074337332462,2.02776274476158
17949306,"2L","TreatmentSel:Generation",7.94994719482469e-10,2.38485591733255e-09,1035066,0.00760528644152616,2.11888442426299
17949904,"2L","TreatmentSel:Generation",3.24049452269306e-10,9.41213683046151e-10,1035080,0.00300152290552471,2.52265833806355
17950159,"2L","TreatmentSel:Generation",2.99637766891431e-09,8.16758793542811e-09,1035088,0.0260463725853768,1.58425275128377
17950325,"2L","TreatmentSel:Generation",6.31756179890859e-09,1.1519814370614e-08,1035093,0.0367365958693731,1.43490108928337
17950977,"2L","TreatmentSel:Generation",3.49431851304697e-09,1.03867208072344e-08,1035118,0.033123169560504,1.47986811220192
17951252,"2L","TreatmentSel:Generation",1.80133863629035e-09,3.39893859605186e-09,1035121,0.0108391879913006,1.96500325138678
17954418,"2L","TreatmentSel:Generation",4.01639980123491e-09,1.19882200637629e-08,1035167,0.0382303378775794,1.41759186369377
17958287,"2L","TreatmentSel:Generation",3.09412397052171e-11,9.28233657884589e-11,1035278,0.000296012970912469,3.52868925829144
17959301,"2L","TreatmentSel:Generation",3.01418401653818e-09,7.85382650936469e-09,1035321,0.0250457899077519,1.60126526674276
17960198,"2L","TreatmentSel:Generation",2.69873171579803e-11,8.06833651936746e-11,1035336,0.000257298606135707,3.58956256648771
17960315,"2L","TreatmentSel:Generation",3.68529477346148e-09,4.80631272337744e-09,1035341,0.0153272928243489,1.81453454542419
17960946,"2L","TreatmentSel:Generation",1.32838559780807e-10,3.97741542939288e-10,1035355,0.00126839459850105,2.89674561609795
17961236,"2L","TreatmentSel:Generation",9.27112372439092e-11,2.78114177169903e-10,1035361,0.000886903886081403,3.052123442182
17961247,"2L","TreatmentSel:Generation",1.72560144535147e-10,5.17650414108731e-10,1035362,0.00165078302938943,2.78231000446654
17961254,"2L","TreatmentSel:Generation",9.21609376620925e-10,2.76477510212522e-09,1035363,0.00881684568247651,2.05468676041396
17961265,"2L","TreatmentSel:Generation",4.55870720704554e-10,1.36752657716458e-09,1035364,0.00436103131436523,2.36041079486585
17961512,"2L","TreatmentSel:Generation",3.76048140011021e-11,1.12614687015276e-10,1035369,0.000359127335974219,3.44475153608551
17963080,"2L","TreatmentSel:Generation",1.00489311304997e-11,2.99447103498188e-11,1035431,9.54934417478893e-05,4.02002645365714
17967835,"2L","TreatmentSel:Generation",7.62078244963742e-10,2.28543180784022e-09,1035495,0.007288223751748,2.13737830279441
17968248,"2L","TreatmentSel:Generation",2.67516086317236e-10,5.73317696340495e-10,1035500,0.00182830554708827,2.73795122308492
17968385,"2L","TreatmentSel:Generation",9.49160171425195e-12,2.68716852105863e-11,1035502,8.5693589163078e-05,4.06705166693609
17970458,"2L","TreatmentSel:Generation",4.93391560914661e-12,1.29018193473217e-11,1035527,4.11437986840541e-05,4.38569561367769
17971029,"2L","TreatmentSel:Generation",6.2770879805329e-11,1.68473679402926e-10,1035531,0.000537261215826496,3.26981450944152
17971031,"2L","TreatmentSel:Generation",5.54093311300403e-11,1.24357504086075e-10,1035532,0.000396575085670461,3.40167457327674
17971043,"2L","TreatmentSel:Generation",3.6058575835719e-09,1.08109791266146e-08,1035533,0.0344761259469409,1.46248154140858
17971479,"2L","TreatmentSel:Generation",3.88023478496001e-09,1.14364866047506e-08,1035535,0.0364708642906568,1.43805394460463
17973930,"2L","TreatmentSel:Generation",1.76644209970307e-10,5.29556273944232e-10,1035563,0.00168875072115796,2.77243445251034
17973935,"2L","TreatmentSel:Generation",1.69622218099043e-10,5.08709947884202e-10,1035564,0.00162227195412314,2.78987633984449
17973967,"2L","TreatmentSel:Generation",7.52330612886178e-11,2.25678217615572e-10,1035565,0.000719686030550318,3.14285692709407
17973991,"2L","TreatmentSel:Generation",5.5263471628836e-10,1.65698656801154e-09,1035566,0.00528411690949626,2.27702758231651
17974170,"2L","TreatmentSel:Generation",6.7716703543299e-12,2.02987483492525e-11,1035572,6.47325460957794e-05,4.18887731073889
17974178,"2L","TreatmentSel:Generation",1.87550269335133e-10,5.03487537425815e-10,1035573,0.00160561772895062,2.79435784509025
17974302,"2L","TreatmentSel:Generation",2.86402923431564e-10,7.57353123656848e-10,1035574,0.0024151930525167,2.61704814926369
17975483,"2L","TreatmentSel:Generation",4.19137738147317e-10,1.18833041964849e-09,1035580,0.00378957620161568,2.42140935562321
17976357,"2L","TreatmentSel:Generation",9.40567915308509e-10,2.81713224086279e-09,1035592,0.00898381217905351,2.04653933627168
17976497,"2L","TreatmentSel:Generation",4.46967440081155e-09,1.3319491159367e-08,1035610,0.0424757507512921,1.37185893631384
17976502,"2L","TreatmentSel:Generation",2.15985270806119e-09,6.12331435148219e-09,1035611,0.0195272004803619,1.70936001493434
17976503,"2L","TreatmentSel:Generation",1.75310143829672e-09,4.85301741255157e-09,1035612,0.0154762337044877,1.81033472067973
17976516,"2L","TreatmentSel:Generation",7.03324795093839e-10,2.06996458725758e-09,1035614,0.00660110050904772,2.1803836545848
17976527,"2L","TreatmentSel:Generation",1.05258910257632e-09,3.08704899847769e-09,1035615,0.00984457455975337,2.00680304746328
17976814,"2L","TreatmentSel:Generation",4.80213241618453e-11,1.41307536683957e-10,1035618,0.000450628604024845,3.34618124453435
17976920,"2L","TreatmentSel:Generation",1.84994924568367e-12,2.95905296200816e-12,1035620,9.43639622342033e-06,5.02519383187797
17977285,"2L","TreatmentSel:Generation",4.53236789925733e-09,1.35970315637174e-08,1035625,0.0433608248804423,1.36290246453201
17977309,"2L","TreatmentSel:Generation",3.24035498109261e-10,9.42251815338572e-10,1035627,0.00300483350110018,2.52217958740725
17977526,"2L","TreatmentSel:Generation",1.78319274350462e-11,4.46603201601655e-11,1035629,0.000142421403708206,3.84642473813002
17979434,"2L","TreatmentSel:Generation",9.52349785581425e-10,2.85622333054708e-09,1035660,0.00910847335132799,2.04055440795061
17980324,"2L","TreatmentSel:Generation",2.18330233289477e-10,4.01395718377092e-10,1035672,0.0012800477347388,2.8927738346122
17982508,"2L","TreatmentSel:Generation",1.62413610859656e-09,3.87642082654488e-09,1035699,0.012361875004485,1.90791565203499
17982928,"2L","TreatmentSel:Generation",3.65697740296534e-13,7.03505636187154e-13,1035705,2.24347384575574e-06,5.64907898907281
17983663,"2L","TreatmentSel:Generation",2.87371446191213e-09,8.54150764233105e-09,1035730,0.0272387995393326,1.56481203644104
17988230,"2L","TreatmentSel:Generation",7.09984616929984e-10,2.09676209279953e-09,1035820,0.00668655753984096,2.17479741380669
17988867,"2L","TreatmentSel:Generation",5.17214937468412e-09,1.55164414794254e-08,1035849,0.0494818077463558,1.30555444243165
17990839,"2L","TreatmentSel:Generation",4.48909411301106e-12,1.34150250258949e-11,1035899,4.27804074873786e-05,4.36875508304927
18000497,"2L","TreatmentSel:Generation",2.23542928124126e-09,5.32785685769933e-09,1036088,0.0169904928963483,1.76979402201034
18000950,"2L","TreatmentSel:Generation",9.98918077165162e-13,2.55164532581257e-12,1036100,8.13717653085368e-06,5.08952626216046
18004744,"2L","TreatmentSel:Generation",1.51753040510319e-09,3.07173986188697e-09,1036207,0.00979575384563865,2.00896213665716
18005112,"2L","TreatmentSel:Generation",5.24756156922999e-11,1.04053845966674e-10,1036210,0.000331826882356956,3.47908843330152
18008117,"2L","TreatmentSel:Generation",1.06955447401555e-11,2.10764726706574e-11,1036265,6.72127027349451e-05,4.1725486405422
18012633,"2L","TreatmentSel:Generation",1.57719101299649e-12,3.4267918191852e-12,1036310,1.0928011697047e-05,4.96145884880527
18013131,"2L","TreatmentSel:Generation",4.52494438083046e-09,1.120388559445e-08,1036312,0.0357291015296163,1.44697790475015
18013559,"2L","TreatmentSel:Generation",3.57385869670984e-09,5.88218313625335e-09,1036316,0.0187582349640468,1.72680802850692
18013560,"2L","TreatmentSel:Generation",3.3577250602908e-09,5.80347150101619e-09,1036317,0.0185072241889686,1.7326587141382
18015412,"2L","TreatmentSel:Generation",1.10599637615931e-10,3.15437386869311e-10,1036359,0.00100592730322714,2.99743340392035
18015466,"2L","TreatmentSel:Generation",6.45198295994655e-10,1.36868911036828e-09,1036360,0.00436473862345156,2.36004175832529
18016158,"2L","TreatmentSel:Generation",3.04565019987802e-09,9.01597715384007e-09,1036367,0.0287518790157788,1.54133376768677
18016557,"2L","TreatmentSel:Generation",3.48507718304607e-09,1.01403813674726e-08,1036371,0.0323375950578192,1.49029228164531
18018713,"2L","TreatmentSel:Generation",5.27338728639139e-09,1.54944124793054e-08,1036430,0.0494115574412051,1.30617145703021
18019196,"2L","TreatmentSel:Generation",2.56451804623979e-09,7.69335365411378e-09,1036439,0.0245340432561396,1.61023087335377
18019314,"2L","TreatmentSel:Generation",4.03642455698178e-09,1.04605424446348e-08,1036442,0.0333585861716008,1.47679236423585
18019423,"2L","TreatmentSel:Generation",6.75003308904796e-10,1.96340048149331e-09,1036443,0.00626126842827831,2.20333767707719
18019442,"2L","TreatmentSel:Generation",5.62742285182763e-10,1.37773282888027e-09,1036444,0.00439357896943655,2.35718156325787
18019454,"2L","TreatmentSel:Generation",2.82055513331813e-09,7.99812538528806e-09,1036445,0.0255059578686805,1.59335836202611
18022232,"2L","TreatmentSel:Generation",4.59926899584812e-10,1.35609406615521e-09,1036525,0.00432457312821644,2.36405675460598
18045246,"2L","TreatmentSel:Generation",2.35511316023744e-09,4.98580401834892e-09,1037016,0.0158996891280826,1.79861136695491
18046767,"2L","TreatmentSel:Generation",4.30872300703608e-12,9.63081762534255e-12,1037046,3.07126003606764e-05,4.51268341134974
18046935,"2L","TreatmentSel:Generation",1.27742442599974e-11,3.23952760368944e-11,1037053,0.000103308276119448,3.98586488536292
18046958,"2L","TreatmentSel:Generation",4.40669538808301e-12,1.18078712577675e-11,1037055,3.76552069780505e-05,4.42417496088489
18046964,"2L","TreatmentSel:Generation",2.90409330440158e-12,7.04003004948484e-12,1037056,2.24505995075668e-05,4.64877205736214
