"position","chr","Effects","mean_p","number","adjustP","logAdjustP"
11447550,"2L","TreatmentSel:Generation",1.41459515003472e-10,834637,0.000451113261669954,3.34571440547728
11448722,"2L","TreatmentSel:Generation",1.40552933274622e-09,834670,0.00448222179789305,2.34850665667697
11448729,"2L","TreatmentSel:Generation",1.92432356244011e-10,834671,0.000613665244603302,3.21206847261704
11468478,"2L","TreatmentSel:Generation",1.18271354848156e-10,835358,0.000377166404439929,3.42346699837412
11470476,"2L","TreatmentSel:Generation",4.87230482486061e-11,835407,0.000155377411080419,3.8086121191014
11470521,"2L","TreatmentSel:Generation",7.2701032797037e-10,835416,0.00231843011981489,2.6348059897126
11476700,"2L","TreatmentSel:Generation",1.28993049310776e-10,835631,0.000411357802307669,3.3857802609273
11484388,"2L","TreatmentSel:Generation",3.08251288574969e-09,835902,0.00983010893255266,2.00744166949804
11484390,"2L","TreatmentSel:Generation",2.0071669012557e-09,835903,0.00640083919076921,2.19376308351173
11484404,"2L","TreatmentSel:Generation",2.14538044376553e-10,835904,0.000684160107212473,3.16484225275047
11486093,"2L","TreatmentSel:Generation",2.08120881118734e-09,836002,0.00663695824920595,2.17803091434477
11486558,"2L","TreatmentSel:Generation",1.1095405103265e-09,836019,0.00353831581110712,2.45120340689828
11486567,"2L","TreatmentSel:Generation",7.93542255795956e-09,836020,0.0253059990539526,1.59677651253208
11486580,"2L","TreatmentSel:Generation",2.02702115031323e-09,836021,0.00646415423217969,2.18948829001418
11486905,"2L","TreatmentSel:Generation",1.05529896892923e-10,836030,0.000336533996952355,3.47297105642362
11486924,"2L","TreatmentSel:Generation",2.17823884235651e-09,836033,0.00694638624236417,2.15824107212462
11490296,"2L","TreatmentSel:Generation",6.80074532866741e-09,836101,0.0216875224471577,1.66379005835858
11490744,"2L","TreatmentSel:Generation",8.3383687219496e-10,836130,0.00265909911473475,2.57526547456007
11490888,"2L","TreatmentSel:Generation",5.32191373603234e-10,836142,0.00169715403288972,2.77027873953369
11490890,"2L","TreatmentSel:Generation",7.84823458747237e-10,836143,0.00250279573135727,2.60157459440475
11491065,"2L","TreatmentSel:Generation",1.54560837800014e-09,836162,0.00492893275257543,2.30724710706026
11491071,"2L","TreatmentSel:Generation",4.43887394223043e-09,836163,0.0141555334907813,1.84907375839097
11491470,"2L","TreatmentSel:Generation",2.50850385215279e-10,836192,0.000799959871648442,3.09693179795649
11493545,"2L","TreatmentSel:Generation",2.5505847935182e-12,836270,8.13379450185118e-06,5.08970680412709
11494752,"2L","TreatmentSel:Generation",7.44749304226552e-09,836304,0.0237499957318404,1.62433646408704
11494827,"2L","TreatmentSel:Generation",5.9048562951152e-09,836307,0.018830539486272,1.72513723746848
11496075,"2L","TreatmentSel:Generation",3.51145160665629e-09,836378,0.0111979910820141,1.95085988270937
11496101,"2L","TreatmentSel:Generation",1.78832690051365e-11,836380,5.70296017912283e-05,4.24389966086231
11496128,"2L","TreatmentSel:Generation",6.77806297547737e-09,836381,0.0216151886042935,1.6652409706579
11496670,"2L","TreatmentSel:Generation",5.19445653418228e-10,836393,0.0016565080331855,2.78080645367899
11496689,"2L","TreatmentSel:Generation",8.08979376090888e-10,836396,0.00257982875851883,2.5884091202765
11496691,"2L","TreatmentSel:Generation",8.90278746898107e-10,836397,0.00283909180162809,2.54682056439703
11496705,"2L","TreatmentSel:Generation",1.00768999267134e-08,836398,0.0321351532510897,1.49301962461794
11496707,"2L","TreatmentSel:Generation",3.4202563976463e-09,836399,0.0109071702900429,1.9622879063154
11496713,"2L","TreatmentSel:Generation",7.74755482333988e-09,836400,0.0247068903511923,1.60718191215772
11497245,"2L","TreatmentSel:Generation",7.24710746371792e-10,836432,0.00231109677249367,2.63618186893886
11497363,"2L","TreatmentSel:Generation",6.02015042731052e-11,836436,0.000191982115514898,3.71673922699938
11498167,"2L","TreatmentSel:Generation",1.52716963717138e-10,836465,0.000487013175558242,3.31245928930931
11498636,"2L","TreatmentSel:Generation",4.35818137080653e-09,836480,0.0138982055260511,1.85704127028141
11498648,"2L","TreatmentSel:Generation",3.4882232589065e-10,836481,0.00111239160668667,2.95374229667179
11498690,"2L","TreatmentSel:Generation",3.68742888847044e-09,836483,0.0117591812259011,1.92962291647862
11498702,"2L","TreatmentSel:Generation",1.24128262556109e-12,836484,3.95844036265331e-06,5.40247589369905
11498756,"2L","TreatmentSel:Generation",9.98181570669777e-09,836487,0.0318319304341335,1.49713702297278
11498778,"2L","TreatmentSel:Generation",4.08672001854876e-09,836491,0.0130325174453919,1.88497168505183
11498790,"2L","TreatmentSel:Generation",9.55267367647594e-09,836492,0.0304633999328924,1.51622162793061
11498793,"2L","TreatmentSel:Generation",1.2482841294981e-09,836493,0.00398076810269641,2.40003312124854
11498859,"2L","TreatmentSel:Generation",4.2832173040163e-12,836497,1.36591457167696e-05,4.86457646186201
11498895,"2L","TreatmentSel:Generation",1.73153814250297e-12,836498,5.52186128413683e-06,5.25791450756467
11498900,"2L","TreatmentSel:Generation",1.38216510487647e-11,836499,4.40771346213021e-05,4.3557866459758
11499744,"2L","TreatmentSel:Generation",5.34496273637261e-12,836560,1.70450434065904e-05,4.76840188846744
11499783,"2L","TreatmentSel:Generation",5.96801834856401e-12,836567,1.90319627694238e-05,4.72051642054254
11499785,"2L","TreatmentSel:Generation",9.15590055842412e-12,836568,2.919809363361e-05,4.53464550305264
11499812,"2L","TreatmentSel:Generation",1.60448837812039e-09,836573,0.00511670060191889,2.29100999454608
11499855,"2L","TreatmentSel:Generation",1.32352507167114e-11,836577,4.22071086535869e-05,4.37461439763951
11499913,"2L","TreatmentSel:Generation",1.03639556770821e-08,836580,0.0330505717425694,1.48082102324354
11499924,"2L","TreatmentSel:Generation",4.89088108470951e-09,836582,0.01559698065209,1.80695946658471
11499936,"2L","TreatmentSel:Generation",1.40323203839178e-11,836583,4.47489574457506e-05,4.34921707835549
11500001,"2L","TreatmentSel:Generation",6.31373480176967e-11,836584,0.00020134449772965,3.6960602341385
11502779,"2L","TreatmentSel:Generation",9.30452664543893e-11,836702,0.000296720610360916,3.52765228632509
11504432,"2L","TreatmentSel:Generation",1.5394042284295e-08,836742,0.0490914776922784,1.30899389509622
11504457,"2L","TreatmentSel:Generation",1.1465123634509e-09,836744,0.00365621875494603,2.43696782792075
11504553,"2L","TreatmentSel:Generation",3.51692366194132e-09,836747,0.0112154414225416,1.95018362858112
11504568,"2L","TreatmentSel:Generation",8.17467190490087e-09,836748,0.0260689633073536,1.58387623921325
11504573,"2L","TreatmentSel:Generation",7.24725558144376e-10,836749,0.00231114400711795,2.63617299283843
11504641,"2L","TreatmentSel:Generation",6.92473884857737e-09,836756,0.0220829367902024,1.65594317066356
11505821,"2L","TreatmentSel:Generation",1.98337550795793e-09,836782,0.00632496862787379,2.19894162426678
11506977,"2L","TreatmentSel:Generation",1.22170003248351e-08,836822,0.0389599162998965,1.40938198481529
11507037,"2L","TreatmentSel:Generation",2.56575743006562e-09,836826,0.00818217991841982,2.08713097500657
11507046,"2L","TreatmentSel:Generation",3.70766365268906e-10,836827,0.00118237097271162,2.92724624077766
11507627,"2L","TreatmentSel:Generation",4.20967580583063e-10,836844,0.00134246224673874,2.87209791886013
11508087,"2L","TreatmentSel:Generation",1.48056236470656e-11,836860,4.72150153655032e-05,4.32591986464239
11508088,"2L","TreatmentSel:Generation",2.68437370488179e-11,836861,8.56044626987839e-05,4.0675035942605
11508529,"2L","TreatmentSel:Generation",1.43485798876597e-09,836874,0.00457575064731077,2.33953765017823
11508696,"2L","TreatmentSel:Generation",9.20813172088637e-09,836878,0.0293646583928529,1.53217504705879
11510612,"2L","TreatmentSel:Generation",6.07656876883717e-11,836927,0.000193781291912716,3.71268815303993
11510627,"2L","TreatmentSel:Generation",7.80713765611339e-09,836928,0.0248968995282443,1.60385473329036
11510683,"2L","TreatmentSel:Generation",9.82911359317079e-13,836929,3.13449646157129e-06,5.50383221608533
11510684,"2L","TreatmentSel:Generation",2.37268947558225e-13,836930,7.566487756116e-07,6.12110566635255
11510687,"2L","TreatmentSel:Generation",2.28211826950561e-12,836931,7.27765690450725e-06,5.13800842250514
11510696,"2L","TreatmentSel:Generation",6.44493315226403e-10,836932,0.00205528402631048,2.68712815308921
11510699,"2L","TreatmentSel:Generation",2.35760438889467e-09,836933,0.00751838153534998,2.12387563891847
11511118,"2L","TreatmentSel:Generation",8.09015940718835e-09,836940,0.0257994536282484,1.58838949127512
11511243,"2L","TreatmentSel:Generation",1.78889853036843e-11,836943,5.70478310215667e-05,4.24376086295956
11511255,"2L","TreatmentSel:Generation",3.85284857071301e-12,836944,1.22867032692152e-05,4.91056463005518
11511270,"2L","TreatmentSel:Generation",3.36116012197998e-11,836945,0.000107187127397132,3.96985736796484
11512008,"2L","TreatmentSel:Generation",5.42104763249335e-09,836957,0.0172876775316402,1.76226334697716
11512207,"2L","TreatmentSel:Generation",9.17275860786452e-09,836958,0.0292518538184111,1.53384660556148
11518553,"2L","TreatmentSel:Generation",9.88270089563811e-10,837053,0.00315158540945828,2.50147091879259
11518568,"2L","TreatmentSel:Generation",2.83683972697598e-09,837054,0.00904665919460858,2.04351177009988
11518571,"2L","TreatmentSel:Generation",1.82416289348836e-09,837055,0.00581724087403122,2.23528295303217
11518577,"2L","TreatmentSel:Generation",1.45748317323242e-09,837056,0.00464790217957279,2.33274302074656
11518619,"2L","TreatmentSel:Generation",1.12938153309165e-08,837058,0.0360158867397701,1.44350588808018
11518633,"2L","TreatmentSel:Generation",2.12291978007064e-10,837059,0.000676997419528702,3.16941298668647
11518674,"2L","TreatmentSel:Generation",3.95617647932912e-10,837060,0.00126162151431687,2.89907091363173
11518677,"2L","TreatmentSel:Generation",3.28683064318363e-12,837061,1.04816766264674e-05,4.97956924298366
11518708,"2L","TreatmentSel:Generation",2.85881072129141e-11,837063,9.11672451971252e-05,4.04016116808909
11518709,"2L","TreatmentSel:Generation",6.98545292080466e-10,837064,0.00222765534808227,2.65215200021481
11518817,"2L","TreatmentSel:Generation",1.09971000546483e-10,837065,0.000350696640974731,3.45506839383656
11518910,"2L","TreatmentSel:Generation",9.35644337016525e-10,837066,0.002983762305591,2.52523577687023
11518913,"2L","TreatmentSel:Generation",2.05295499773737e-10,837067,0.000654685706414448,3.18396714081482
11521841,"2L","TreatmentSel:Generation",1.29213950494523e-09,837136,0.00412062254415431,2.38503716574688
11525711,"2L","TreatmentSel:Generation",2.63311793119127e-09,837271,0.00839699201762552,2.07587625966434
11526812,"2L","TreatmentSel:Generation",8.4776903215149e-10,837296,0.00270352866137885,2.56806902190389
11529270,"2L","TreatmentSel:Generation",8.80097057322972e-09,837380,0.028066224750265,1.55181600134468
11531000,"2L","TreatmentSel:Generation",1.17555324843106e-09,837441,0.00374882990482067,2.42610426431935
11531008,"2L","TreatmentSel:Generation",1.73205691699119e-10,837442,0.000552351565182956,3.2577844110058
11531013,"2L","TreatmentSel:Generation",1.67906040133664e-09,837443,0.00535451018737933,2.27128025081674
11531014,"2L","TreatmentSel:Generation",7.0460565511876e-10,837444,0.00224698179732849,2.64840044576147
11532501,"2L","TreatmentSel:Generation",1.50823564452357e-08,837509,0.0480975140450052,1.31787736987226
11534602,"2L","TreatmentSel:Generation",3.70556219297439e-09,837596,0.0118170081888978,1.92749246351563
11534895,"2L","TreatmentSel:Generation",1.19743364563073e-08,837619,0.0381860631644725,1.41809511340141
11534987,"2L","TreatmentSel:Generation",2.68330757908408e-09,837624,0.00855704640323848,2.06767611290778
11537561,"2L","TreatmentSel:Generation",2.97323443779487e-09,837751,0.00948162083625233,2.02311741581898
11537880,"2L","TreatmentSel:Generation",1.41105374357966e-08,837765,0.0449983909984557,1.34680301495766
11555323,"2L","TreatmentSel:Generation",2.37786832950535e-09,838254,0.00758300307984593,2.12015876762417
11556193,"2L","TreatmentSel:Generation",1.07583669496266e-12,838292,3.43083461354236e-06,5.464600216994
11556196,"2L","TreatmentSel:Generation",5.28008242200635e-09,838295,0.0168381406031189,1.77370586832272
11556197,"2L","TreatmentSel:Generation",1.88856230255671e-10,838296,0.000602261007435494,3.22021525372097
11556198,"2L","TreatmentSel:Generation",2.43001394480334e-12,838297,7.7492950298663e-06,5.11073780440527
11556199,"2L","TreatmentSel:Generation",9.38984108899698e-13,838298,2.99441281140827e-06,5.52368832778783
11556200,"2L","TreatmentSel:Generation",8.23953081305061e-13,838299,2.62757978465719e-06,5.58044408804557
11556201,"2L","TreatmentSel:Generation",1.04363683844214e-12,838300,3.32814952869729e-06,5.47779716975232
11556202,"2L","TreatmentSel:Generation",4.72732360362785e-13,838301,1.50753971533804e-06,5.82173123777822
11556203,"2L","TreatmentSel:Generation",7.32011378783001e-13,838302,2.33437843084796e-06,5.63182873821921
11559607,"2L","TreatmentSel:Generation",1.81649577157592e-09,838453,0.00579279048358944,2.23711217898696
11559718,"2L","TreatmentSel:Generation",3.35623078688677e-09,838460,0.0107029931295356,1.97049475335561
11569849,"2L","TreatmentSel:Generation",2.13549268719418e-10,838566,0.000681006909552074,3.16684848167735
11588229,"2L","TreatmentSel:Generation",4.09259757999516e-09,838983,0.0130512609418239,1.88434752712867
11588678,"2L","TreatmentSel:Generation",2.90031507342766e-10,838996,0.000924908156664022,3.03390139054134
11588692,"2L","TreatmentSel:Generation",2.31209584267041e-09,838997,0.0073732551455092,2.13234073742886
11588714,"2L","TreatmentSel:Generation",2.67472724924165e-09,838998,0.00852968380001364,2.06906706806513
11588775,"2L","TreatmentSel:Generation",3.45030403433768e-09,838999,0.0110029919630706,1.95848920426283
11592686,"2L","TreatmentSel:Generation",7.58510887095174e-12,839184,2.41888515085941e-05,4.61638475153564
11596750,"2L","TreatmentSel:Generation",2.28010664225884e-09,839341,0.00727124184131031,2.13839141049299
11596793,"2L","TreatmentSel:Generation",1.05652957365653e-08,839342,0.0336926435815408,1.47246491220577
11596810,"2L","TreatmentSel:Generation",8.86268244816198e-11,839344,0.00028263023425729,3.54878138152227
11596815,"2L","TreatmentSel:Generation",6.26102005228063e-10,839345,0.00199663428585625,2.69970147552967
11597209,"2L","TreatmentSel:Generation",2.03219428794699e-09,839367,0.00648065132670865,2.18838134391637
11597236,"2L","TreatmentSel:Generation",1.8077726207748e-11,839369,5.76497242546986e-05,4.23920276564507
11597356,"2L","TreatmentSel:Generation",3.09991397155155e-14,839371,9.88560085596612e-08,7.00499692872765
11597507,"2L","TreatmentSel:Generation",3.04359430831454e-10,839377,0.00097059979004606,3.01295980696453
11597520,"2L","TreatmentSel:Generation",5.04002635416734e-09,839378,0.0160726037232288,1.79391376287364
11597563,"2L","TreatmentSel:Generation",6.27388551888785e-11,839386,0.000200073707286492,3.69880998048252
11597564,"2L","TreatmentSel:Generation",1.11075101777258e-10,839387,0.00035421761096686,3.45072985038593
11597621,"2L","TreatmentSel:Generation",4.61980211292564e-11,839389,0.00014732511979703,3.83172319708727
11597660,"2L","TreatmentSel:Generation",1.87688539669525e-12,839390,5.98537251497797e-06,5.22290881498776
11606235,"2L","TreatmentSel:Generation",1.2846530166011e-10,839641,0.000409674819271679,3.38756072920634
11613422,"2L","TreatmentSel:Generation",3.49790553882281e-09,839926,0.0111547927800616,1.95253849309074
11613436,"2L","TreatmentSel:Generation",9.17566735116905e-10,839927,0.00292611297775393,2.5337089096981
11613475,"2L","TreatmentSel:Generation",1.24112586008681e-09,839928,0.00395794043880995,2.40253074557449
11613476,"2L","TreatmentSel:Generation",1.2345989309123e-08,839929,0.0393712611388788,1.4048206736811
11629323,"2L","TreatmentSel:Generation",8.59838759697114e-11,840324,0.000274201892596402,3.56192955194863
11629373,"2L","TreatmentSel:Generation",1.98715630019646e-10,840325,0.000633702554407611,3.19811454226265
11629726,"2L","TreatmentSel:Generation",4.17024073041597e-09,840336,0.0132988643273707,1.87618544455284
11629863,"2L","TreatmentSel:Generation",7.62870012104005e-11,840338,0.000243278636563957,3.61389602682647
11630244,"2L","TreatmentSel:Generation",8.11572987759298e-09,840350,0.025880997653805,1.58701898661264
11632286,"2L","TreatmentSel:Generation",6.59731896689681e-09,840437,0.0210387974068822,1.67697908840051
11633445,"2L","TreatmentSel:Generation",1.03365012288305e-11,840470,3.29630197267305e-05,4.48197300963926
11633666,"2L","TreatmentSel:Generation",1.08388542469694e-08,840477,0.0345650194827516,1.46136319398915
11633985,"2L","TreatmentSel:Generation",5.378810755293e-09,840491,0.0171529844681433,1.76566030563397
11634063,"2L","TreatmentSel:Generation",7.23509663524674e-10,840493,0.00230726652890288,2.63690223411096
11634797,"2L","TreatmentSel:Generation",2.12434437347916e-13,840523,6.77451721227006e-07,6.16912164945991
11635419,"2L","TreatmentSel:Generation",3.37005399632385e-09,840548,0.0107470752338448,1.96870971087649
11635420,"2L","TreatmentSel:Generation",1.06262359646698e-09,840549,0.00338869814814443,2.46996711467801
11635712,"2L","TreatmentSel:Generation",1.57346764610085e-09,840556,0.00501777573567444,2.29948875293284
11635745,"2L","TreatmentSel:Generation",5.39482946884484e-10,840557,0.00172040680175104,2.76436884910033
11636311,"2L","TreatmentSel:Generation",3.08154010425208e-11,840573,9.82700674013905e-05,4.00757874607434
11643786,"2L","TreatmentSel:Generation",8.839174910846e-10,840827,0.00281880580772886,2.54993484237486
11643794,"2L","TreatmentSel:Generation",1.30769632968477e-09,840828,0.00417023313379411,2.37983966543628
11645814,"2L","TreatmentSel:Generation",9.3264792905782e-11,840900,0.000297420678458196,3.52662884002358
11645877,"2L","TreatmentSel:Generation",8.9122777890807e-10,840903,0.0028421182571156,2.54635785556258
11645959,"2L","TreatmentSel:Generation",4.21238354052578e-10,840914,0.00134332574116684,2.87181866310361
11646602,"2L","TreatmentSel:Generation",2.73937485876599e-10,840932,0.000873584450960588,3.0586951046326
11646833,"2L","TreatmentSel:Generation",1.29940338766196e-09,840937,0.0041437870080269,2.38260257556395
11647496,"2L","TreatmentSel:Generation",3.31617666536733e-17,840955,1.05752608564431e-10,9.97570891122322
11647502,"2L","TreatmentSel:Generation",2.01596248800491e-16,840956,6.42888824654775e-10,9.19186412351981
11648510,"2L","TreatmentSel:Generation",1.38855802324631e-08,840972,0.0442810042766828,1.35378253804454
11648781,"2L","TreatmentSel:Generation",6.11065736131403e-09,840978,0.0194868374399716,1.71025863773285
11648876,"2L","TreatmentSel:Generation",3.20001646049287e-12,840981,1.02048268923801e-05,4.99119435795641
11648922,"2L","TreatmentSel:Generation",2.43581072603104e-12,840983,7.76778091882718e-06,5.10970303169508
11655486,"2L","TreatmentSel:Generation",3.69866801506487e-09,841196,0.0117950227106978,1.92830121856633
11678471,"2L","TreatmentSel:Generation",1.51955826058018e-08,841982,0.0484585913652412,1.31462921444932
11685396,"2L","TreatmentSel:Generation",6.86748972673725e-09,842193,0.0219003697986473,1.65954855181942
11685419,"2L","TreatmentSel:Generation",6.24433788375886e-11,842194,0.000199131435566039,3.70086017535576
11688773,"2L","TreatmentSel:Generation",1.30255838857313e-08,842363,0.0415384828069259,1.38154937011708
11705063,"2L","TreatmentSel:Generation",7.53667429872677e-09,842894,0.0240343940452453,1.61916682282278
11705071,"2L","TreatmentSel:Generation",1.05192089603422e-08,842896,0.0335456732208595,1.47436348793864
11705976,"2L","TreatmentSel:Generation",2.94786445808158e-09,842914,0.00940071617390649,2.02683905932288
11734526,"2L","TreatmentSel:Generation",1.16510660497968e-08,843611,0.0371551564242736,1.42998090596242
11735974,"2L","TreatmentSel:Generation",9.09696705947767e-09,843696,0.0290101551769378,1.53744994812572
11739329,"2L","TreatmentSel:Generation",6.46608248127283e-10,843776,0.00206202853041192,2.68570533007348
11741032,"2L","TreatmentSel:Generation",4.83907407467566e-09,843832,0.0154317685115481,1.81158430006812
11785923,"2L","TreatmentSel:Generation",1.2601428600411e-08,845289,0.0401858549952819,1.39592678717727
11786244,"2L","TreatmentSel:Generation",9.15534968339924e-10,845299,0.00291963368975627,2.53467163365328
11793495,"2L","TreatmentSel:Generation",9.02317670437199e-09,845496,0.0287748383248286,1.54098710783134
11797044,"2L","TreatmentSel:Generation",1.0964856025361e-08,845553,0.034966838146028,1.45634363671606
11813823,"2L","TreatmentSel:Generation",4.59892588492185e-10,845874,0.00146659378556087,2.83369015958474
11814597,"2L","TreatmentSel:Generation",1.80106766831737e-09,845895,0.00574359038572275,2.24081654013824
11816564,"2L","TreatmentSel:Generation",3.56917595980784e-10,845950,0.00113820735824195,2.94377861110729
11818931,"2L","TreatmentSel:Generation",9.66979983442365e-09,846003,0.0308369143135783,1.51092908599176
11826422,"2L","TreatmentSel:Generation",7.51958734095067e-09,846295,0.023979903873593,1.62015256215676
11829815,"2L","TreatmentSel:Generation",2.10423914913395e-11,846451,6.71040181267499e-05,4.17325147389914
11829826,"2L","TreatmentSel:Generation",7.0444994249839e-11,846452,0.000224648523102783,3.64849643222529
11829840,"2L","TreatmentSel:Generation",2.46158681798716e-09,846453,0.0078499806698665,2.10513141267903
11832026,"2L","TreatmentSel:Generation",6.18910345594232e-12,846533,1.97370014081724e-05,4.70471882789762
11859454,"2L","TreatmentSel:Generation",4.13364057810723e-09,847550,0.0131821467344593,1.88001385840581
11859673,"2L","TreatmentSel:Generation",7.81869412851972e-10,847560,0.00249337530262964,2.60321234660905
11865029,"2L","TreatmentSel:Generation",7.1137965952319e-09,847818,0.0226858404318218,1.64424512699344
11865037,"2L","TreatmentSel:Generation",7.57171055779133e-09,847819,0.0241461243951121,1.6171525663157
11866412,"2L","TreatmentSel:Generation",1.31675987650257e-09,847894,0.00419913671208768,2.37683998572435
11871101,"2L","TreatmentSel:Generation",1.95723937683097e-09,848095,0.00624162071479896,2.20470262568584
11871174,"2L","TreatmentSel:Generation",2.8685064325183e-09,848107,0.0091476440652494,2.03869074213103
11879764,"2L","TreatmentSel:Generation",1.24999396759733e-08,848444,0.0398622076271615,1.39943865310806
11928275,"2L","TreatmentSel:Generation",9.72337752682025e-10,850504,0.00310077731460096,2.50852942193185
11928457,"2L","TreatmentSel:Generation",7.32284071506778e-13,850523,2.33524804576254e-06,5.63166698268478
11939115,"2L","TreatmentSel:Generation",1.24052568918371e-08,851112,0.0395602649860133,1.40274080803598
11945081,"2L","TreatmentSel:Generation",1.31804570926534e-08,851359,0.0420323722248148,1.37641609857239
11966599,"2L","TreatmentSel:Generation",1.28981686499387e-08,852212,0.0411321566393054,1.38581851898596
11967868,"2L","TreatmentSel:Generation",1.43268453892492e-08,852259,0.0456881953315527,1.34019599609241
11973435,"2L","TreatmentSel:Generation",1.09478014223664e-09,852522,0.0034912451153515,2.45701965891783
11996151,"2L","TreatmentSel:Generation",4.40601876589545e-10,852869,0.00140507585962905,2.85230022769561
12024324,"2L","TreatmentSel:Generation",1.08298063049317e-08,853392,0.0345361656679767,1.46172588106144
12024325,"2L","TreatmentSel:Generation",4.29760953571694e-09,853393,0.013705042428525,1.86311961561914
12024326,"2L","TreatmentSel:Generation",7.90831381499837e-09,853394,0.0252195494895193,1.59826267573135
12024327,"2L","TreatmentSel:Generation",4.8698300289681e-09,853395,0.0155298490037391,1.80883276688327
12024328,"2L","TreatmentSel:Generation",3.4491576971478e-09,853396,0.0109993363029428,1.95863351926592
12024329,"2L","TreatmentSel:Generation",1.00549214309126e-09,853397,0.00320650640038088,2.4939678888678
12024330,"2L","TreatmentSel:Generation",8.78194676481929e-10,853398,0.00280055579774346,2.55275577010801
12024692,"2L","TreatmentSel:Generation",7.4473538131232e-09,853408,0.0237495517312194,1.6243445831968
12024695,"2L","TreatmentSel:Generation",4.46951134983573e-09,853411,0.0142532359385354,1.84608652578123
12024696,"2L","TreatmentSel:Generation",4.06063923175527e-09,853412,0.0129493460249537,1.88775216400942
12024698,"2L","TreatmentSel:Generation",4.83305187460951e-09,853414,0.0154125637637147,1.8121251136616
12024699,"2L","TreatmentSel:Generation",7.57566638829286e-09,853415,0.0241587395069348,1.6169257289691
12043108,"2L","TreatmentSel:Generation",2.04602419255972e-09,853983,0.00652475478187939,2.18543580565678
12079729,"2L","TreatmentSel:Generation",2.5540218621174e-09,854613,0.00814475528611751,2.0891219597883
12090221,"2L","TreatmentSel:Generation",1.26800364147847e-08,855036,0.040436534686457,1.39322606947653
12090228,"2L","TreatmentSel:Generation",3.90636100604525e-09,855038,0.0124573539973903,1.9045741941428
12090997,"2L","TreatmentSel:Generation",3.50281598095375e-11,855074,0.000111704521407337,3.95192924781084
12091326,"2L","TreatmentSel:Generation",4.09018598115433e-10,855084,0.00130435703724133,2.88460351437106
12091351,"2L","TreatmentSel:Generation",2.71842065115047e-12,855085,8.66902170915364e-06,5.06202990947745
12091367,"2L","TreatmentSel:Generation",2.6554920133094e-13,855089,8.46834278650758e-07,6.07220157067203
12091466,"2L","TreatmentSel:Generation",2.72482370138177e-12,855095,8.68944098511686e-06,5.06100816197344
12100569,"2L","TreatmentSel:Generation",1.80406415131249e-09,855439,0.00575314614602232,2.2400945935384
12100645,"2L","TreatmentSel:Generation",1.36131897468579e-09,855442,0.00434123531972119,2.36238667228466
12110624,"2L","TreatmentSel:Generation",1.53470419909883e-08,855648,0.0489415941329258,1.31032188884901
12125307,"2L","TreatmentSel:Generation",6.79533276233118e-10,856297,0.0021670261816412,2.66413584157653
12126610,"2L","TreatmentSel:Generation",1.03624592601156e-08,856342,0.0330457996808347,1.48088373410157
12133211,"2L","TreatmentSel:Generation",1.28354868659892e-09,856612,0.00409322649317448,2.38793422358967
12177839,"2L","TreatmentSel:Generation",3.67055040002423e-12,858580,1.17053558612741e-05,4.93161537852965
12179410,"2L","TreatmentSel:Generation",1.21002274695846e-08,858707,0.0385875285986855,1.41355303563757
12179412,"2L","TreatmentSel:Generation",6.17698813129697e-09,858708,0.019698365734801,1.70556980337136
12179422,"2L","TreatmentSel:Generation",7.14023133361784e-10,858710,0.00227701406010566,2.64263428769515
12179430,"2L","TreatmentSel:Generation",6.83126203784225e-09,858711,0.0217848399885826,1.66184562564472
12179484,"2L","TreatmentSel:Generation",7.56499156874967e-12,858716,2.41246975928102e-05,4.61753812190529
12183803,"2L","TreatmentSel:Generation",2.6169935104388e-09,858892,0.00834557136884125,2.0785439245521
12183856,"2L","TreatmentSel:Generation",5.34119661906808e-09,858893,0.0170330332886352,1.76870800481417
12183860,"2L","TreatmentSel:Generation",4.63541794516491e-09,858894,0.0147823107437873,1.83025767251522
12183863,"2L","TreatmentSel:Generation",5.70154763825214e-09,858895,0.018182189806005,1.74035381289661
12183868,"2L","TreatmentSel:Generation",1.12999178233498e-09,858896,0.003603534753932,2.44327128507447
12183888,"2L","TreatmentSel:Generation",2.48761912992408e-10,858902,0.000793299750437484,3.1005626823376
12184112,"2L","TreatmentSel:Generation",7.0177598696925e-09,858913,0.0223795800823704,1.65014806658427
12203854,"2L","TreatmentSel:Generation",4.99474567027842e-09,859778,0.0159282039845525,1.79783319115253
12211144,"2L","TreatmentSel:Generation",1.36717027571436e-08,860063,0.0435989507189088,1.36052396262296
12211304,"2L","TreatmentSel:Generation",9.44002378345224e-10,860066,0.00301041603252389,2.52137348176695
12212297,"2L","TreatmentSel:Generation",1.18964901966215e-09,860126,0.00379378120651043,2.42092771918936
12212420,"2L","TreatmentSel:Generation",3.09752458128448e-10,860133,0.000987798110951954,3.00533180871094
12212541,"2L","TreatmentSel:Generation",7.20816349394709e-10,860136,0.00229867757168893,2.63852194158698
12212558,"2L","TreatmentSel:Generation",1.44453356428041e-09,860138,0.00460660598022171,2.3366189329467
12212579,"2L","TreatmentSel:Generation",9.74377985421779e-10,860139,0.00310728360048617,2.50761910705871
12212586,"2L","TreatmentSel:Generation",3.91062568334412e-09,860140,0.0124709540191789,1.90410032202933
12212600,"2L","TreatmentSel:Generation",8.66822434057372e-11,860141,0.000276428980762949,3.55841642755819
12212606,"2L","TreatmentSel:Generation",6.80309433249992e-10,860142,0.00216950134015876,2.66364007725942
